2.250000000000000056e-01,3.610100521740802151e+02
2.260000000000000064e-01,3.610488692432185758e+02
2.270000000000000073e-01,3.610876849297735021e+02
2.280000000000000082e-01,3.611264992337449939e+02
2.290000000000000091e-01,3.611653121551330514e+02
2.300000000000000100e-01,3.612041236939376176e+02
2.310000000000000109e-01,3.612429338501587495e+02
2.320000000000000118e-01,3.612817426237964469e+02
2.330000000000000127e-01,3.613205500148507099e+02
2.340000000000000135e-01,3.613593560233214816e+02
2.350000000000000144e-01,3.613981606492088190e+02
2.360000000000000153e-01,3.614369638925127219e+02
2.370000000000000162e-01,3.614757657532331336e+02
2.380000000000000171e-01,3.615145662313701109e+02
2.390000000000000180e-01,3.615533653269236538e+02
2.399999999999999911e-01,3.615921630398937623e+02
2.409999999999999920e-01,3.616309593702803795e+02
2.419999999999999929e-01,3.616697543180836192e+02
2.429999999999999938e-01,3.617085478833033676e+02
2.439999999999999947e-01,3.617473400659396248e+02
2.449999999999999956e-01,3.617861308659925044e+02
2.459999999999999964e-01,3.618249202834618927e+02
2.469999999999999973e-01,3.618637083183478467e+02
2.479999999999999982e-01,3.619024949706503094e+02
2.489999999999999991e-01,3.619412802403693377e+02
2.500000000000000000e-01,3.619800641275049884e+02
2.510000000000000009e-01,3.620188466320570910e+02
2.520000000000000018e-01,3.620576277540258161e+02
2.530000000000000027e-01,3.620964074934110499e+02
2.540000000000000036e-01,3.621351858502128493e+02
2.550000000000000044e-01,3.621739628244312144e+02
2.560000000000000053e-01,3.622127384160660881e+02
2.570000000000000062e-01,3.622515126251175843e+02
2.580000000000000071e-01,3.622902854515855893e+02
2.590000000000000080e-01,3.623290568954701030e+02
2.600000000000000089e-01,3.623678269567712391e+02
2.610000000000000098e-01,3.624065956354888840e+02
2.620000000000000107e-01,3.624453629316230945e+02
2.630000000000000115e-01,3.624841288451738706e+02
2.640000000000000124e-01,3.625228933761411554e+02
2.650000000000000133e-01,3.625616565245250058e+02
2.660000000000000142e-01,3.626004182903254218e+02
2.670000000000000151e-01,3.626391786735424034e+02
2.680000000000000160e-01,3.626779376741758938e+02
2.690000000000000169e-01,3.627166952922259497e+02
2.700000000000000178e-01,3.627554515276925713e+02
2.710000000000000187e-01,3.627942063805757016e+02
2.720000000000000195e-01,3.628329598508754543e+02
2.730000000000000204e-01,3.628717119385917158e+02
2.740000000000000213e-01,3.629104626437245429e+02
2.750000000000000222e-01,3.629492119662738787e+02
2.760000000000000231e-01,3.629879599062397801e+02
2.770000000000000240e-01,3.630267064636222472e+02
2.780000000000000249e-01,3.630654516384212798e+02
2.790000000000000258e-01,3.631041954306368780e+02
2.800000000000000266e-01,3.631429378402689849e+02
2.810000000000000275e-01,3.631816788673176575e+02
2.820000000000000284e-01,3.632204185117828388e+02
2.830000000000000293e-01,3.632591567736646425e+02
2.840000000000000302e-01,3.632978936529629550e+02
2.850000000000000311e-01,3.633366291496778331e+02
2.860000000000000320e-01,3.633753632638092199e+02
2.870000000000000329e-01,3.634140959953572292e+02
2.880000000000000338e-01,3.634528273443217472e+02
2.889999999999999791e-01,3.634915573107028308e+02
2.899999999999999800e-01,3.635302858945004232e+02
2.909999999999999809e-01,3.635690130957146380e+02
2.919999999999999818e-01,3.636077389143453615e+02
2.929999999999999827e-01,3.636464633503925938e+02
2.939999999999999836e-01,3.636851864038564486e+02
2.949999999999999845e-01,3.637239080747368121e+02
2.959999999999999853e-01,3.637626283630337412e+02
2.969999999999999862e-01,3.638013472687472358e+02
2.979999999999999871e-01,3.638400647918772393e+02
2.989999999999999880e-01,3.638787809324238651e+02
2.999999999999999889e-01,3.639174956903869997e+02
3.009999999999999898e-01,3.639562090657666431e+02
3.019999999999999907e-01,3.639949210585629089e+02
3.029999999999999916e-01,3.640336316687756835e+02
3.039999999999999925e-01,3.640723408964050236e+02
3.049999999999999933e-01,3.641110487414508725e+02
3.059999999999999942e-01,3.641497552039133438e+02
3.069999999999999951e-01,3.641884602837923239e+02
3.079999999999999960e-01,3.642271639810878696e+02
3.089999999999999969e-01,3.642658662957999240e+02
3.099999999999999978e-01,3.643045672279286009e+02
3.109999999999999987e-01,3.643432667774737865e+02
3.119999999999999996e-01,3.643819649444354809e+02
3.130000000000000004e-01,3.644206617288137977e+02
3.140000000000000013e-01,3.644593571306086233e+02
3.150000000000000022e-01,3.644980511498200144e+02
3.160000000000000031e-01,3.645367437864479712e+02
3.170000000000000040e-01,3.645754350404924935e+02
3.180000000000000049e-01,3.646141249119535246e+02
3.190000000000000058e-01,3.646528134008311213e+02
3.200000000000000067e-01,3.646915005071252267e+02
3.210000000000000075e-01,3.647301862308359546e+02
3.220000000000000084e-01,3.647688705719631912e+02
3.230000000000000093e-01,3.648075535305069934e+02
3.240000000000000102e-01,3.648462351064673612e+02
3.250000000000000111e-01,3.648849152998442378e+02
3.260000000000000120e-01,3.649235941106376799e+02
3.270000000000000129e-01,3.649622715388476877e+02
3.280000000000000138e-01,3.650009475844742610e+02
3.290000000000000147e-01,3.650396222475173431e+02
3.300000000000000155e-01,3.650782955279769908e+02
3.310000000000000164e-01,3.651169674258532041e+02
3.320000000000000173e-01,3.651556379411459261e+02
3.330000000000000182e-01,3.651943070738552706e+02
3.340000000000000191e-01,3.652329748239811238e+02
3.350000000000000200e-01,3.652716411915234858e+02
3.360000000000000209e-01,3.653103061764824702e+02
3.370000000000000218e-01,3.653489697788579633e+02
3.380000000000000226e-01,3.653876319986500221e+02
3.390000000000000235e-01,3.654262928358586464e+02
3.400000000000000244e-01,3.654649522904837795e+02
3.410000000000000253e-01,3.655036103625254782e+02
3.420000000000000262e-01,3.655422670519837425e+02
3.430000000000000271e-01,3.655809223588585724e+02
3.440000000000000280e-01,3.656195762831499110e+02
3.450000000000000289e-01,3.656582288248578152e+02
3.460000000000000298e-01,3.656968799839822850e+02
3.470000000000000306e-01,3.657355297605233204e+02
3.480000000000000315e-01,3.657741781544808646e+02
3.490000000000000324e-01,3.658128251658549743e+02
3.500000000000000333e-01,3.658514707946456497e+02
3.510000000000000342e-01,3.658901150408528906e+02
3.519999999999999796e-01,3.659287579044766403e+02
3.529999999999999805e-01,3.659673993855169556e+02
3.539999999999999813e-01,3.660060394839738365e+02
3.549999999999999822e-01,3.660446781998472261e+02
3.559999999999999831e-01,3.660833155331372382e+02
3.569999999999999840e-01,3.661219514838437590e+02
3.579999999999999849e-01,3.661605860519667885e+02
3.589999999999999858e-01,3.661992192375064405e+02
3.599999999999999867e-01,3.662378510404626013e+02
3.609999999999999876e-01,3.662764814608353277e+02
3.619999999999999885e-01,3.663151104986246196e+02
3.629999999999999893e-01,3.663537381538304203e+02
3.639999999999999902e-01,3.663923644264527866e+02
3.649999999999999911e-01,3.664309893164917185e+02
3.659999999999999920e-01,3.664696128239472159e+02
3.669999999999999929e-01,3.665082349488192222e+02
3.679999999999999938e-01,3.665468556911077940e+02
3.689999999999999947e-01,3.665854750508129314e+02
3.699999999999999956e-01,3.666240930279346344e+02
3.709999999999999964e-01,3.666627096224728461e+02
3.719999999999999973e-01,3.667013248344276235e+02
3.729999999999999982e-01,3.667399386637989664e+02
3.739999999999999991e-01,3.667785511105868181e+02
3.750000000000000000e-01,3.668171621747912354e+02
3.760000000000000009e-01,3.668557718564122183e+02
3.770000000000000018e-01,3.668943801554497668e+02
3.780000000000000027e-01,3.669329870719038809e+02
3.790000000000000036e-01,3.669715926057745037e+02
3.800000000000000044e-01,3.670101967570616921e+02
3.810000000000000053e-01,3.670487995257653893e+02
3.820000000000000062e-01,3.670874009118857089e+02
3.830000000000000071e-01,3.671260009154225372e+02
3.840000000000000080e-01,3.671645995363759312e+02
3.850000000000000089e-01,3.672031967747458907e+02
3.860000000000000098e-01,3.672417926305323590e+02
3.870000000000000107e-01,3.672803871037353929e+02
3.880000000000000115e-01,3.673189801943549924e+02
3.890000000000000124e-01,3.673575719023911574e+02
3.900000000000000133e-01,3.673961622278438313e+02
3.910000000000000142e-01,3.674347511707130707e+02
3.920000000000000151e-01,3.674733387309988757e+02
3.930000000000000160e-01,3.675119249087011895e+02
3.940000000000000169e-01,3.675505097038201257e+02
3.950000000000000178e-01,3.675890931163555706e+02
3.960000000000000187e-01,3.676276751463075243e+02
3.970000000000000195e-01,3.676662557936761004e+02
3.980000000000000204e-01,3.677048350584611853e+02
3.990000000000000213e-01,3.677434129406628358e+02
4.000000000000000222e-01,3.677819894402810519e+02
4.010000000000000231e-01,3.678205645573157767e+02
4.020000000000000240e-01,3.678591382917670671e+02
4.030000000000000249e-01,3.678977106436349231e+02
4.040000000000000258e-01,3.679362816129193448e+02
4.050000000000000266e-01,3.679748511996202751e+02
4.060000000000000275e-01,3.680134194037377711e+02
4.070000000000000284e-01,3.680519862252718326e+02
4.080000000000000293e-01,3.680905516642224597e+02
4.090000000000000302e-01,3.681291157205895956e+02
4.100000000000000311e-01,3.681676783943732971e+02
4.110000000000000320e-01,3.682062396855735642e+02
4.120000000000000329e-01,3.682447995941903400e+02
4.130000000000000338e-01,3.682833581202237383e+02
4.140000000000000346e-01,3.683219152636736453e+02
4.150000000000000355e-01,3.683604710245401179e+02
4.160000000000000364e-01,3.683990254028230993e+02
4.169999999999999818e-01,3.684375783985226462e+02
4.179999999999999827e-01,3.684761300116387588e+02
4.189999999999999836e-01,3.685146802421714369e+02
4.199999999999999845e-01,3.685532290901206238e+02
4.209999999999999853e-01,3.685917765554864332e+02
4.219999999999999862e-01,3.686303226382686944e+02
4.229999999999999871e-01,3.686688673384675781e+02
4.239999999999999880e-01,3.687074106560830273e+02
4.249999999999999889e-01,3.687459525911149854e+02
4.259999999999999898e-01,3.687844931435635090e+02
4.269999999999999907e-01,3.688230323134285413e+02
4.279999999999999916e-01,3.688615701007101961e+02
4.289999999999999925e-01,3.689001065054083597e+02
4.299999999999999933e-01,3.689386415275230320e+02
4.309999999999999942e-01,3.689771751670543267e+02
4.319999999999999951e-01,3.690157074240021302e+02
4.329999999999999960e-01,3.690542382983664993e+02
4.339999999999999969e-01,3.690927677901474340e+02
4.349999999999999978e-01,3.691312958993449342e+02
4.359999999999999987e-01,3.691698226259589433e+02
4.369999999999999996e-01,3.692083479699895179e+02
4.380000000000000004e-01,3.692468719314366581e+02
4.390000000000000013e-01,3.692853945103003070e+02
4.400000000000000022e-01,3.693239157065805216e+02
4.410000000000000031e-01,3.693624355202773017e+02
4.420000000000000040e-01,3.694009539513906475e+02
4.430000000000000049e-01,3.694394709999205020e+02
4.440000000000000058e-01,3.694779866658669221e+02
4.450000000000000067e-01,3.695165009492299077e+02
4.460000000000000075e-01,3.695550138500094590e+02
4.470000000000000084e-01,3.695935253682055190e+02
4.480000000000000093e-01,3.696320355038181447e+02
4.490000000000000102e-01,3.696705442568473359e+02
4.500000000000000111e-01,3.697090516272930927e+02
4.510000000000000120e-01,3.697475576151553582e+02
4.520000000000000129e-01,3.697860622204341894e+02
4.530000000000000138e-01,3.698245654431295861e+02
4.540000000000000147e-01,3.698630672832414916e+02
4.550000000000000155e-01,3.699015677407700196e+02
4.560000000000000164e-01,3.699400668157150562e+02
4.570000000000000173e-01,3.699785645080766017e+02
4.580000000000000182e-01,3.700170608178547695e+02
4.590000000000000191e-01,3.700555557450494462e+02
4.600000000000000200e-01,3.700940492896606884e+02
4.610000000000000209e-01,3.701325414516884962e+02
4.620000000000000218e-01,3.701710322311328127e+02
4.630000000000000226e-01,3.702095216279936949e+02
4.640000000000000235e-01,3.702480096422711426e+02
4.650000000000000244e-01,3.702864962739651560e+02
4.660000000000000253e-01,3.703249815230756781e+02
4.670000000000000262e-01,3.703634653896027658e+02
4.680000000000000271e-01,3.704019478735464190e+02
4.690000000000000280e-01,3.704404289749066379e+02
4.700000000000000289e-01,3.704789086936833655e+02
4.710000000000000298e-01,3.705173870298766587e+02
4.720000000000000306e-01,3.705558639834865176e+02
4.730000000000000315e-01,3.705943395545128851e+02
4.740000000000000324e-01,3.706328137429558751e+02
4.750000000000000333e-01,3.706712865488153739e+02
4.760000000000000342e-01,3.707097579720913814e+02
4.770000000000000351e-01,3.707482280127840113e+02
4.780000000000000360e-01,3.707866966708931500e+02
4.790000000000000369e-01,3.708251639464188543e+02
4.799999999999999822e-01,3.708636298393611241e+02
4.809999999999999831e-01,3.709020943497199028e+02
4.819999999999999840e-01,3.709405574774952470e+02
4.829999999999999849e-01,3.709790192226871568e+02
4.839999999999999858e-01,3.710174795852956322e+02
4.849999999999999867e-01,3.710559385653206164e+02
4.859999999999999876e-01,3.710943961627621661e+02
4.869999999999999885e-01,3.711328523776202815e+02
4.879999999999999893e-01,3.711713072098949624e+02
4.889999999999999902e-01,3.712097606595861521e+02
4.899999999999999911e-01,3.712482127266939074e+02
4.909999999999999920e-01,3.712866634112182282e+02
4.919999999999999929e-01,3.713251127131591147e+02
4.929999999999999938e-01,3.713635606325165099e+02
4.939999999999999947e-01,3.714020071692904708e+02
4.949999999999999956e-01,3.714404523234809972e+02
4.959999999999999964e-01,3.714788960950880323e+02
4.969999999999999973e-01,3.715173384841116331e+02
4.979999999999999982e-01,3.715557794905517994e+02
4.989999999999999991e-01,3.715942191144085314e+02
5.000000000000000000e-01,3.716326573556817721e+02
5.010000000000000009e-01,3.716710942143716352e+02
5.020000000000000018e-01,3.717095296904780071e+02
5.030000000000000027e-01,3.717479637840008877e+02
5.040000000000000036e-01,3.717863964949403908e+02
5.050000000000000044e-01,3.718248278232964026e+02
5.060000000000000053e-01,3.718632577690689800e+02
5.070000000000000062e-01,3.719016863322580662e+02
5.080000000000000071e-01,3.719401135128637179e+02
5.090000000000000080e-01,3.719785393108859921e+02
5.100000000000000089e-01,3.720169637263247182e+02
5.110000000000000098e-01,3.720553867591800667e+02
5.120000000000000107e-01,3.720938084094519240e+02
5.130000000000000115e-01,3.721322286771403469e+02
5.140000000000000124e-01,3.721706475622453354e+02
5.150000000000000133e-01,3.722090650647668895e+02
5.160000000000000142e-01,3.722474811847049523e+02
5.170000000000000151e-01,3.722858959220595807e+02
5.180000000000000160e-01,3.723243092768307747e+02
5.190000000000000169e-01,3.723627212490184775e+02
5.200000000000000178e-01,3.724011318386227458e+02
5.210000000000000187e-01,3.724395410456435798e+02
5.220000000000000195e-01,3.724779488700809793e+02
5.230000000000000204e-01,3.725163553119348876e+02
5.240000000000000213e-01,3.725547603712053615e+02
5.250000000000000222e-01,3.725931640478924010e+02
5.260000000000000231e-01,3.726315663419960060e+02
5.270000000000000240e-01,3.726699672535161199e+02
5.280000000000000249e-01,3.727083667824527993e+02
5.290000000000000258e-01,3.727467649288060443e+02
5.300000000000000266e-01,3.727851616925758549e+02
5.310000000000000275e-01,3.728235570737621742e+02
5.320000000000000284e-01,3.728619510723650592e+02
5.330000000000000293e-01,3.729003436883845097e+02
5.340000000000000302e-01,3.729387349218204690e+02
5.350000000000000311e-01,3.729771247726730508e+02
5.360000000000000320e-01,3.730155132409421412e+02
5.370000000000000329e-01,3.730539003266277405e+02
5.380000000000000338e-01,3.730922860297299621e+02
5.390000000000000346e-01,3.731306703502486926e+02
5.400000000000000355e-01,3.731690532881839886e+02
5.410000000000000364e-01,3.732074348435358502e+02
5.420000000000000373e-01,3.732458150163042205e+02
5.430000000000000382e-01,3.732841938064891565e+02
5.440000000000000391e-01,3.733225712140906580e+02
5.450000000000000400e-01,3.733609472391087252e+02
5.460000000000000409e-01,3.733993218815433011e+02
5.470000000000000417e-01,3.734376951413944425e+02
5.480000000000000426e-01,3.734760670186621496e+02
5.490000000000000435e-01,3.735144375133464223e+02
5.500000000000000444e-01,3.735528066254472037e+02
5.510000000000000453e-01,3.735911743549645507e+02
5.520000000000000462e-01,3.736295407018984633e+02
5.530000000000000471e-01,3.736679056662488847e+02
5.540000000000000480e-01,3.737062692480159285e+02
5.550000000000000488e-01,3.737446314471994810e+02
5.560000000000000497e-01,3.737829922637995423e+02
5.570000000000000506e-01,3.738213516978162261e+02
5.580000000000000515e-01,3.738597097492494186e+02
5.590000000000000524e-01,3.738980664180991766e+02
5.600000000000000533e-01,3.739364217043655003e+02
5.610000000000000542e-01,3.739747756080483327e+02
5.620000000000000551e-01,3.740131281291477308e+02
5.630000000000000560e-01,3.740514792676636944e+02
5.640000000000000568e-01,3.740898290235962236e+02
5.650000000000000577e-01,3.741281773969452615e+02
5.660000000000000586e-01,3.741665243877108651e+02
5.670000000000000595e-01,3.742048699958930342e+02
5.680000000000000604e-01,3.742432142214917690e+02
5.690000000000000613e-01,3.742815570645070125e+02
5.700000000000000622e-01,3.743198985249388215e+02
5.710000000000000631e-01,3.743582386027871962e+02
5.720000000000000639e-01,3.743965772980521365e+02
5.730000000000000648e-01,3.744349146107335855e+02
5.740000000000000657e-01,3.744732505408316001e+02
5.750000000000000666e-01,3.745115850883461803e+02
5.760000000000000675e-01,3.745499182532772693e+02
5.769999999999999574e-01,3.745882500356249238e+02
5.779999999999999583e-01,3.746265804353891440e+02
5.789999999999999591e-01,3.746649094525699297e+02
5.799999999999999600e-01,3.747032370871672242e+02
5.809999999999999609e-01,3.747415633391810843e+02
5.819999999999999618e-01,3.747798882086115100e+02
